4.201072819E-02	1.533236910E-02	4.219951469E-02	2.90E-03	0.93	0	0	0
4.168086598E-02	6.560302690E-03	4.710000285E-02	2.90E-03	0.93	0	0	0
8.699493400E-03	8.607968370E-03	4.710000367E-02	2.90E-03	0.93	0	0	0
3.498168470E-02	3.023957975E-02	3.355466228E-02	2.90E-03	0.93	0	0	0
2.899989630E-03	2.899990420E-03	8.257418790E-03	2.90E-03	0.93	0	0	0
1.092216245E-02	2.899998240E-03	2.899998440E-03	2.90E-03	0.93	0	0	0
3.446499190E-02	1.655764069E-02	4.154435411E-02	2.90E-03	0.93	0	0	0
1.726985643E-02	1.259881153E-02	3.542256070E-02	2.90E-03	0.93	0	0	0
3.548700502E-02	1.233002839E-02	2.677422513E-02	2.90E-03	0.93	0	0	0
3.298434583E-02	2.405457367E-02	4.710000915E-02	2.90E-03	0.93	0	0	0
1.184866919E-02	2.899997050E-03	3.995536484E-02	2.90E-03	0.93	0	0	0
2.298442370E-02	1.247297460E-02	3.386056727E-02	2.90E-03	0.93	0	0	0
3.492363014E-02	1.675394148E-02	1.197232622E-02	2.90E-03	0.93	0	0	0
2.903697519E-02	7.561872070E-03	1.136946372E-02	2.90E-03	0.93	0	0	0
2.708125107E-02	2.899988700E-03	4.636062904E-02	2.90E-03	0.93	0	0	0
4.494091636E-02	2.899997200E-03	3.742180499E-02	2.90E-03	0.93	0	0	0
4.710000311E-02	2.899997760E-03	2.899997080E-03	2.90E-03	0.93	0	0	0
2.173647222E-02	2.899994690E-03	7.286296750E-03	2.90E-03	0.93	0	0	0
3.233797067E-02	2.899994350E-03	4.390973954E-02	2.90E-03	0.93	0	0	0
1.803562675E-02	2.087857795E-02	3.131122871E-02	2.90E-03	0.93	0	0	0
3.326655230E-03	2.899991960E-03	4.710000086E-02	2.90E-03	0.93	0	0	0
2.392451728E-02	2.899993580E-03	2.972330211E-02	2.90E-03	0.93	0	0	0
1.239591567E-02	1.650951173E-02	4.233880632E-02	2.90E-03	0.93	0	0	0
3.676225071E-02	8.186913820E-03	3.680610006E-02	2.90E-03	0.93	0	0	0
3.243553936E-02	1.264351499E-02	4.531275906E-02	2.90E-03	0.93	0	0	0
1.394519402E-02	7.903694360E-03	3.118682030E-03	2.90E-03	0.93	0	0	0
2.971475314E-02	2.899998740E-03	3.152450863E-02	2.90E-03	0.93	0	0	0
2.188632304E-02	2.723542779E-02	4.710000542E-02	2.90E-03	0.93	0	0	0
2.899987860E-03	7.946691640E-03	2.335508614E-02	2.90E-03	0.93	0	0	0
3.662120077E-02	2.572903002E-02	4.290365101E-02	2.90E-03	0.93	0	0	0
3.285733976E-02	6.576801470E-03	7.118061400E-03	2.90E-03	0.93	0	0	0
2.401951161E-02	2.897859257E-02	3.659915998E-02	2.90E-03	0.93	0	0	0
2.899997910E-03	1.887364062E-02	8.062984680E-03	2.90E-03	0.93	0	0	0
4.710000392E-02	8.257320820E-03	3.689512065E-02	2.90E-03	0.93	0	0	0
2.728744234E-02	1.222213224E-02	2.043500966E-02	2.90E-03	0.93	0	0	0
6.933771760E-03	2.137636399E-02	3.428455198E-02	2.90E-03	0.93	0	0	0
1.271942112E-02	2.060320397E-02	4.710000066E-02	2.90E-03	0.93	0	0	0
1.727663138E-02	1.963266407E-02	4.208478604E-02	2.90E-03	0.93	0	0	0
3.718174512E-02	2.899994480E-03	4.710000586E-02	2.90E-03	0.93	0	0	0
1.310434693E-02	1.554810177E-02	2.277792985E-02	2.90E-03	0.93	0	0	0
3.959885461E-02	2.899994950E-03	2.664489887E-02	2.90E-03	0.93	0	0	0
1.823384832E-02	2.572043697E-02	4.235701695E-02	2.90E-03	0.93	0	0	0
1.781709338E-02	7.164290290E-03	7.593238180E-03	2.90E-03	0.93	0	0	0
1.782149764E-02	6.227258660E-03	2.238098765E-02	2.90E-03	0.93	0	0	0
2.899998490E-03	3.691800561E-02	4.701695407E-02	2.90E-03	0.93	0	0	0
3.157354350E-02	7.659767490E-03	3.426850141E-02	2.90E-03	0.93	0	0	0
1.229949005E-02	8.048916460E-03	4.258697205E-02	2.90E-03	0.93	0	0	0
4.710000649E-02	1.256921258E-02	1.520009691E-02	2.90E-03	0.93	0	0	0
3.755663393E-02	1.161782359E-02	4.225557375E-02	2.90E-03	0.93	0	0	0
2.148914111E-02	1.658716023E-02	2.899998680E-03	2.90E-03	0.93	0	0	0
4.208479660E-02	1.843392083E-02	4.710000655E-02	2.90E-03	0.93	0	0	0
3.703810254E-02	5.843033620E-03	4.210422360E-02	2.90E-03	0.93	0	0	0
2.442048204E-02	1.158244227E-02	2.899999050E-03	2.90E-03	0.93	0	0	0
3.202969747E-02	1.814633704E-02	4.710000048E-02	2.90E-03	0.93	0	0	0
3.713121498E-02	2.899996300E-03	2.899987470E-03	2.90E-03	0.93	0	0	0
4.211559545E-02	7.884392810E-03	2.899995640E-03	2.90E-03	0.93	0	0	0
2.260232964E-02	7.930156900E-03	3.824670079E-02	2.90E-03	0.93	0	0	0
4.710000959E-02	1.564634328E-02	3.332759149E-02	2.90E-03	0.93	0	0	0
4.195214663E-02	1.262333883E-02	3.036241332E-02	2.90E-03	0.93	0	0	0
4.710000336E-02	9.283961670E-03	2.512135432E-02	2.90E-03	0.93	0	0	0
2.499572388E-02	1.218894708E-02	1.250887319E-02	2.90E-03	0.93	0	0	0
3.178044993E-02	8.215813980E-03	2.849892814E-02	2.90E-03	0.93	0	0	0
1.229373732E-02	2.116431229E-02	3.207870131E-02	2.90E-03	0.93	0	0	0
1.416560706E-02	2.341814252E-02	2.707307495E-02	2.90E-03	0.93	0	0	0
2.487883000E-02	8.214364330E-03	4.710000568E-02	2.90E-03	0.93	0	0	0
4.710000063E-02	1.570038703E-02	4.577616722E-02	2.90E-03	0.93	0	0	0
2.477534133E-02	2.136637137E-02	2.899994590E-03	2.90E-03	0.93	0	0	0
4.276523541E-02	1.625794547E-02	6.866001500E-03	2.90E-03	0.93	0	0	0
2.513378051E-02	7.596322400E-03	7.079491220E-03	2.90E-03	0.93	0	0	0
8.030514470E-03	1.718939067E-02	4.710000316E-02	2.90E-03	0.93	0	0	0
6.527632550E-03	2.899998020E-03	4.226329410E-02	2.90E-03	0.93	0	0	0
1.236186251E-02	7.978210940E-03	1.768684529E-02	2.90E-03	0.93	0	0	0
4.559704145E-02	1.263681755E-02	2.899998330E-03	2.90E-03	0.93	0	0	0
1.675162529E-02	1.242891260E-02	4.275219359E-02	2.90E-03	0.93	0	0	0
1.999283485E-02	1.523268519E-02	2.252395790E-02	2.90E-03	0.93	0	0	0
2.827554021E-02	2.899989770E-03	2.588812466E-02	2.90E-03	0.93	0	0	0
1.259120309E-02	1.565765652E-02	3.387543130E-02	2.90E-03	0.93	0	0	0
1.254426963E-02	7.409259800E-03	3.511765154E-02	2.90E-03	0.93	0	0	0
2.845975774E-02	1.234711535E-02	6.991393860E-03	2.90E-03	0.93	0	0	0
4.246871910E-03	7.561090690E-03	1.723548674E-02	2.90E-03	0.93	0	0	0
2.026466419E-02	7.421844390E-03	2.750386117E-02	2.90E-03	0.93	0	0	0
2.553122933E-02	2.899996470E-03	2.899987510E-03	2.90E-03	0.93	0	0	0
2.294890288E-02	8.937600550E-03	2.244222766E-02	2.90E-03	0.93	0	0	0
2.776829217E-02	1.048864294E-02	3.760878818E-02	2.90E-03	0.93	0	0	0
2.531943958E-02	2.899999130E-03	1.281751497E-02	2.90E-03	0.93	0	0	0
4.674366467E-02	1.141218529E-02	4.188716395E-02	2.90E-03	0.93	0	0	0
1.822204257E-02	3.931378490E-02	4.260301242E-02	2.90E-03	0.93	0	0	0
3.323097367E-02	3.778029120E-03	3.824656724E-02	2.90E-03	0.93	0	0	0
3.857558644E-02	1.260918842E-02	8.531355670E-03	2.90E-03	0.93	0	0	0
2.899996510E-03	7.924529680E-03	2.915504086E-02	2.90E-03	0.93	0	0	0
2.899995280E-03	1.448426287E-02	4.710000157E-02	2.90E-03	0.93	0	0	0
2.899987340E-03	2.899995870E-03	3.773780152E-02	2.90E-03	0.93	0	0	0
3.154323566E-02	3.357815437E-02	4.710000448E-02	2.90E-03	0.93	0	0	0
4.209714686E-02	9.812158980E-03	1.419512269E-02	2.90E-03	0.93	0	0	0
3.270200279E-02	1.684534418E-02	2.442994710E-02	2.90E-03	0.93	0	0	0
4.710000223E-02	1.404183409E-02	2.180433291E-02	2.90E-03	0.93	0	0	0
8.461172600E-03	2.899991330E-03	9.904574580E-03	2.90E-03	0.93	0	0	0
4.219551464E-02	1.335666587E-02	1.878497610E-02	2.90E-03	0.93	0	0	0
4.710000353E-02	1.290627949E-02	8.767597420E-03	2.90E-03	0.93	0	0	0
3.626497635E-02	8.634941160E-03	2.899998690E-03	2.90E-03	0.93	0	0	0
4.294710330E-02	1.903108119E-02	1.972097254E-02	2.90E-03	0.93	0	0	0
3.717704806E-02	7.675138970E-03	1.198929284E-02	2.90E-03	0.93	0	0	0
1.224141596E-02	1.320087256E-02	4.710000303E-02	2.90E-03	0.93	0	0	0
9.348480250E-03	2.619373819E-02	3.213930638E-02	2.90E-03	0.93	0	0	0
4.710000078E-02	2.899999560E-03	3.198367185E-02	2.90E-03	0.93	0	0	0
1.813802809E-02	2.899993680E-03	1.183504330E-02	2.90E-03	0.93	0	0	0
4.699584774E-02	7.921858750E-03	1.173148875E-02	2.90E-03	0.93	0	0	0
2.899995730E-03	2.899996050E-03	1.405741821E-02	2.90E-03	0.93	0	0	0
4.203967716E-02	7.960321840E-03	8.699000280E-03	2.90E-03	0.93	0	0	0
3.607018097E-02	1.763314842E-02	2.899995940E-03	2.90E-03	0.93	0	0	0
2.944680332E-02	2.031997558E-02	3.234276969E-02	2.90E-03	0.93	0	0	0
3.315954458E-02	1.149384768E-02	1.028135330E-02	2.90E-03	0.93	0	0	0
3.221560517E-02	3.430014285E-02	2.491758587E-02	2.90E-03	0.93	0	0	0
1.570472506E-02	1.696126400E-02	3.101402220E-03	2.90E-03	0.93	0	0	0
2.016789688E-02	8.255776580E-03	1.732006913E-02	2.90E-03	0.93	0	0	0
3.091323639E-02	2.861199653E-02	4.417078050E-02	2.90E-03	0.93	0	0	0
8.026073200E-03	2.033398545E-02	4.222645616E-02	2.90E-03	0.93	0	0	0
2.636146944E-02	1.937563937E-02	4.710000744E-02	2.90E-03	0.93	0	0	0
2.777130495E-02	1.640006845E-02	2.899995930E-03	2.90E-03	0.93	0	0	0
2.963182255E-02	2.177326175E-02	4.295318511E-02	2.90E-03	0.93	0	0	0
1.907433937E-02	1.522022193E-02	3.057364364E-02	2.90E-03	0.93	0	0	0
7.941009150E-03	1.573987208E-02	2.541291257E-02	2.90E-03	0.93	0	0	0
2.899997670E-03	2.396616466E-02	3.101934250E-02	2.90E-03	0.93	0	0	0
1.237236045E-02	1.216266261E-02	3.849897042E-02	2.90E-03	0.93	0	0	0
2.572134008E-02	1.656146476E-02	2.996906230E-02	2.90E-03	0.93	0	0	0
4.710000042E-02	3.539395696E-02	2.899999400E-03	2.90E-03	0.93	0	0	0
2.899996900E-03	1.767380579E-02	3.619758076E-02	2.90E-03	0.93	0	0	0
2.549533549E-02	1.927364027E-02	3.974672899E-02	2.90E-03	0.93	0	0	0
4.166287406E-02	1.762673920E-02	3.372193070E-02	2.90E-03	0.93	0	0	0
1.693632034E-02	1.200262556E-02	2.624745343E-02	2.90E-03	0.93	0	0	0
2.089285377E-02	2.249641125E-02	3.830766720E-02	2.90E-03	0.93	0	0	0
2.901603770E-02	1.263525758E-02	2.595599199E-02	2.90E-03	0.93	0	0	0
4.710000098E-02	1.820215178E-02	3.538861350E-03	2.90E-03	0.93	0	0	0
2.899996370E-03	7.926856550E-03	5.364233690E-03	2.90E-03	0.93	0	0	0
4.135590284E-02	2.795061497E-02	4.710000620E-02	2.90E-03	0.93	0	0	0
3.982575701E-02	1.321323885E-02	2.899997490E-03	2.90E-03	0.93	0	0	0
2.899998410E-03	2.184584259E-02	1.901577079E-02	2.90E-03	0.93	0	0	0
8.868869960E-03	1.137327637E-02	2.083525866E-02	2.90E-03	0.93	0	0	0
3.580201183E-02	1.215920819E-02	1.540137513E-02	2.90E-03	0.93	0	0	0
8.236218550E-03	6.934828110E-03	3.126335449E-02	2.90E-03	0.93	0	0	0
3.858141200E-02	8.845942930E-03	1.926623638E-02	2.90E-03	0.93	0	0	0
3.261373167E-02	2.899998140E-03	2.179968895E-02	2.90E-03	0.93	0	0	0
4.710000032E-02	4.285238636E-02	4.710000096E-02	2.90E-03	0.93	0	0	0
4.710000121E-02	3.042415925E-02	3.463942642E-02	2.90E-03	0.93	0	0	0
1.468377731E-02	8.144964370E-03	1.237451257E-02	2.90E-03	0.93	0	0	0
2.295196472E-02	2.263826868E-02	4.372799283E-02	2.90E-03	0.93	0	0	0
2.899996880E-03	2.899998690E-03	2.621356105E-02	2.90E-03	0.93	0	0	0
2.893001901E-02	1.484918329E-02	4.125242147E-02	2.90E-03	0.93	0	0	0
2.743315098E-02	1.586925339E-02	3.546947029E-02	2.90E-03	0.93	0	0	0
4.186115767E-02	2.693054111E-02	3.005720313E-02	2.90E-03	0.93	0	0	0
2.813720773E-02	6.565699460E-03	2.139553364E-02	2.90E-03	0.93	0	0	0
4.660803609E-02	8.583527570E-03	1.938486149E-02	2.90E-03	0.93	0	0	0
6.940921100E-03	3.038599882E-02	3.752840701E-02	2.90E-03	0.93	0	0	0
2.643034349E-02	3.083984959E-02	4.710000056E-02	2.90E-03	0.93	0	0	0
1.244093441E-02	1.929410974E-02	1.839988295E-02	2.90E-03	0.93	0	0	0
4.710000023E-02	4.673602824E-02	1.600155749E-02	2.90E-03	0.93	0	0	0
4.710000235E-02	2.243155925E-02	4.137556575E-02	2.90E-03	0.93	0	0	0
4.300360150E-02	7.154330120E-03	2.863192705E-02	2.90E-03	0.93	0	0	0
2.899996600E-03	2.955893884E-02	1.107464357E-02	2.90E-03	0.93	0	0	0
7.745686860E-03	1.572351222E-02	3.871861986E-02	2.90E-03	0.93	0	0	0
2.899998120E-03	3.422082426E-02	3.591439347E-02	2.90E-03	0.93	0	0	0
1.964458126E-02	7.769260450E-03	3.326014098E-02	2.90E-03	0.93	0	0	0
3.235616498E-02	3.037391506E-02	2.065086059E-02	2.90E-03	0.93	0	0	0
6.359117300E-03	1.261696830E-02	1.518935260E-02	2.90E-03	0.93	0	0	0
7.455288420E-03	2.585826704E-02	1.187041081E-02	2.90E-03	0.93	0	0	0
2.548834952E-02	1.665580376E-02	2.371308820E-02	2.90E-03	0.93	0	0	0
1.551052396E-02	3.623619123E-02	1.752565513E-02	2.90E-03	0.93	0	0	0
4.710000694E-02	1.016926234E-02	3.141931536E-02	2.90E-03	0.93	0	0	0
4.081936223E-02	1.102340985E-02	2.490374838E-02	2.90E-03	0.93	0	0	0
1.227051344E-02	1.372881545E-02	1.677074886E-02	2.90E-03	0.93	0	0	0
3.818476981E-02	1.688697980E-02	2.913984838E-02	2.90E-03	0.93	0	0	0
1.995268885E-02	2.504994074E-02	2.776657462E-02	2.90E-03	0.93	0	0	0
1.699685627E-02	3.032377124E-02	4.665820361E-02	2.90E-03	0.93	0	0	0
2.899996330E-03	2.822496010E-02	2.708200200E-02	2.90E-03	0.93	0	0	0
2.899997560E-03	2.303765860E-02	4.199522491E-02	2.90E-03	0.93	0	0	0
3.632931811E-02	1.254741780E-02	3.251112346E-02	2.90E-03	0.93	0	0	0
8.012470070E-03	3.649411723E-02	2.921099650E-02	2.90E-03	0.93	0	0	0
3.250939730E-02	1.305485137E-02	2.899998330E-03	2.90E-03	0.93	0	0	0
8.150033280E-03	7.994630960E-03	2.899994840E-03	2.90E-03	0.93	0	0	0
3.284606760E-02	2.656889387E-02	6.198899620E-03	2.90E-03	0.93	0	0	0
6.978092330E-03	1.205793851E-02	6.869386860E-03	2.90E-03	0.93	0	0	0
1.238143330E-02	2.873703527E-02	3.637874236E-02	2.90E-03	0.93	0	0	0
2.751097618E-02	3.204915801E-02	4.096913317E-02	2.90E-03	0.93	0	0	0
3.121338827E-02	1.958835536E-02	3.781852237E-02	2.90E-03	0.93	0	0	0
8.152201840E-03	1.171617105E-02	3.454537784E-02	2.90E-03	0.93	0	0	0
2.518649134E-02	4.256999724E-02	3.350129798E-02	2.90E-03	0.93	0	0	0
3.332711696E-02	7.001728930E-03	1.635808954E-02	2.90E-03	0.93	0	0	0
2.874665772E-02	2.049751117E-02	2.658792515E-02	2.90E-03	0.93	0	0	0
7.300818370E-03	1.732359233E-02	1.168107974E-02	2.90E-03	0.93	0	0	0
4.189201458E-02	2.320541829E-02	4.380825466E-02	2.90E-03	0.93	0	0	0
4.196270595E-02	8.086652460E-03	4.001748997E-02	2.90E-03	0.93	0	0	0
2.245139768E-02	1.358294383E-02	1.753659264E-02	2.90E-03	0.93	0	0	0
3.109263956E-02	2.115493141E-02	2.899999010E-03	2.90E-03	0.93	0	0	0
1.318518222E-02	3.135357998E-02	1.542973529E-02	2.90E-03	0.93	0	0	0
2.120641990E-02	1.906772122E-02	2.679330328E-02	2.90E-03	0.93	0	0	0
3.924017327E-02	3.625162723E-02	1.323295419E-02	2.90E-03	0.93	0	0	0
3.002361432E-02	1.166158041E-02	1.535179031E-02	2.90E-03	0.93	0	0	0
3.823570763E-02	1.484441170E-02	3.748399657E-02	2.90E-03	0.93	0	0	0
2.215252208E-02	2.998132691E-02	4.199812789E-02	2.90E-03	0.93	0	0	0
2.734876119E-02	1.716012626E-02	1.739323080E-02	2.90E-03	0.93	0	0	0
2.655559021E-02	3.281537316E-02	3.306541050E-02	2.90E-03	0.93	0	0	0
4.710000327E-02	1.683375571E-02	3.985748592E-02	2.90E-03	0.93	0	0	0
2.218841673E-02	3.938483403E-02	3.731000881E-02	2.90E-03	0.93	0	0	0
1.085649557E-02	7.837465770E-03	8.027404190E-03	2.90E-03	0.93	0	0	0
1.737565623E-02	1.638891827E-02	1.747881370E-02	2.90E-03	0.93	0	0	0
1.260265614E-02	3.790483227E-02	4.288112220E-02	2.90E-03	0.93	0	0	0
2.440014318E-02	2.236138777E-02	3.034180827E-02	2.90E-03	0.93	0	0	0
1.830140023E-02	2.917877664E-02	3.770134251E-02	2.90E-03	0.93	0	0	0
4.251573479E-02	4.174517848E-02	2.862458335E-02	2.90E-03	0.93	0	0	0
3.505899320E-03	3.531649932E-02	1.142587487E-02	2.90E-03	0.93	0	0	0
